Date,open,high,low,close,volume
1999-12-31,48.125,48.625,47.75,47.875,91400
2000-01-03,48.375,49.75,47.6875,49.375,416200
2000-01-04,49.4375,50.5,47.4375,47.5625,422900
2000-01-05,48.9375,49.375,47.75,47.8125,247500
2000-01-06,47.0,47.3125,46.3125,46.875,397300
2000-01-07,48.0,49.0,47.0,48.3125,286100
2000-01-10,48.875,49.6875,48.3125,48.3125,306700
2000-01-11,47.5625,48.1875,46.75,47.375,302700
2000-01-12,47.1875,48.0,46.75,47.75,281800
2000-01-13,47.125,49.1875,46.625,48.9375,497400
2000-01-14,48.6875,48.6875,47.3125,48.1875,325700
2000-01-18,50.0,50.8125,49.375,50.75,795200
2000-01-19,52.0,54.0,51.5,51.9375,1444400
2000-01-20,52.5,52.625,48.625,49.0,588000
2000-01-21,50.9375,51.0,49.375,49.625,597800
2000-01-24,49.125,49.5,46.75,46.875,660700
2000-01-25,48.0,49.4375,47.75,48.0,1033200
2000-01-26,48.375,48.875,47.875,48.25,645300
2000-01-27,48.25,49.75,48.25,48.75,567900
2000-01-28,49.0,49.9375,48.5,48.5,703900
2000-01-31,48.5,49.6875,47.5625,49.4375,571300
2000-02-01,49.4375,49.75,48.125,49.4375,338500
2000-02-02,49.3125,49.875,48.375,48.5,387800
2000-02-03,49.0,49.0,48.0625,48.5,540900
2000-02-04,48.6875,49.0,47.5,47.6875,739800
2000-02-07,47.6875,47.875,46.125,46.3125,408400
2000-02-08,47.0,47.375,45.625,46.0,501300
2000-02-09,45.9375,45.9375,43.6875,44.0625,594500
2000-02-10,44.375,45.25,44.375,45.1875,581100
2000-02-11,45.1875,45.25,43.75,44.375,388700
2000-02-14,44.0,44.4375,43.25,43.75,270100
2000-02-15,43.625,46.0,43.375,45.8125,439500
2000-02-16,45.5625,46.6875,45.4375,46.5625,346600
2000-02-17,46.0625,47.25,45.8125,47.0625,370300
2000-02-18,48.375,48.9375,48.0,48.5625,604700
2000-02-22,48.1875,51.25,48.1875,51.125,682700
2000-02-23,50.875,50.875,49.0,49.25,988900
2000-02-24,49.0,49.1875,46.6875,47.625,577800
2000-02-25,48.125,48.375,46.0,46.375,614900
2000-02-28,46.375,46.4375,44.125,45.0,403500
2000-02-29,44.75,46.75,44.4375,45.25,468200
2000-03-01,45.25,45.5,44.375,45.0,667000
2000-03-02,44.875,46.5,44.375,45.625,1529400
2000-03-03,45.75,47.1875,45.1875,46.8125,282200
2000-03-06,45.875,46.875,44.8125,45.5625,540400
2000-03-07,45.0625,45.0625,36.8125,40.0,1434500
2000-03-08,40.0,40.5,38.875,39.0625,961800
2000-03-09,39.0,39.5,38.625,39.4375,562400
2000-03-10,39.375,40.1875,39.0,39.25,503600
2000-03-13,38.5,39.125,37.8125,38.5,516700
